mun,gender,age,education,random_order,cand_pref_cl_proga,cand_pref_cl_progb,random_list,list_treated,list_response,direct_clientelism,rnd_other,other_cards_A,Primed,Constitution_Reform_Support
230630,female,37,no_educ,0.965226328,,a,0.428473408,0,2,0,6,b,0,1
231240,female,19,medio,0.321150744,a,,0.881897651,1,2,0,103,a,1,1
231240,female,64,no_educ,0.215482591,a,,0.37146464,0,1,0,23,a,0,1
231240,female,26,medio,0.52794083,,b,0.105893155,0,2,0,23,b,1,1
231240,female,23,medio,0.627849271,,b,0.217900954,0,2,0,12,b,0,1
231240,female,30,incomplete_univ,0.82748813,,b,0.710406906,1,2,0,18,a,0,0
231240,male,28,incomplete_medio,0.661071815,,b,0.179257825,0,1,0,12,b,0,0
231240,female,61,incomplete_fund,0.080858951,a,,0.239237661,0,1,0,18,a,1,0
230110,male,56,fund,0.489971174,a,,0.867124705,1,1,NA,23,a,0,1
270130,male,23,incomplete_univ,0.478219972,a,,0.018666431,0,2,0,1,a,0,1
270915,male,24,incomplete_univ,0.443718553,a,,0.099631955,0,2,0,1,b,0,1
270130,female,62,incomplete_fund,0.362672036,b,,0.032991284,0,1,0,5,b,1,1
270460,male,73,no_educ,0.421451916,b,,0.258121909,0,NA,0,4,dont_know,0,1
270630,male,55,fund,0.542747081,,b,0.710329705,1,2,0,5,b,0,1
270690,female,65,incomplete_fund,0.85259306,,b,0.366814989,0,1,1,18,a,0,1
270460,female,48,incomplete_fund,0.291278212,b,,0.542208604,1,0,0,5,a,0,0
270050,female,44,incomplete_fund,0.962906044,,a,0.297554084,0,1,0,1,b,0,0
270050,female,21,incomplete_univ,0.794052835,,b,0.562210365,1,4,1,6,a,1,0
270550,female,46,incomplete_fund,0.57207566,,dont_know,0.701340198,1,0,0,5,a,0,1
270550,female,19,incomplete_fund,0.511192589,,a,0.436779377,0,0,0,2,b,0,0
270050,female,25,incomplete_univ,0.620571255,,b,0.920272539,1,1,0,1,a,1,0
270050,male,23,incomplete_medio,0.485207595,b,,0.200610583,0,1,0,4,b,0,0
270550,female,21,incomplete_univ,0.667964626,,b,0.475830693,0,3,0,4,a,0,1
270630,female,62,fund,0.63527235,,b,0.236842874,0,0,0,1,b,0,1
270630,female,27,medio,0.493892754,a,,0.766730287,1,1,0,6,b,0,1
270050,female,37,medio,0.821148089,,dont_know,0.428567288,0,2,0,1,dont_know,1,1
270520,female,30,complete_univ,0.512885427,,b,0.481335515,0,2,0,6,b,0,0
270840,female,20,incomplete_univ,0.326907816,a,,0.978849332,1,3,0,2,b,0,1
270630,female,22,incomplete_fund,0.359456723,b,,0.156406437,0,1,0,3,b,1,0
270460,male,21,incomplete_univ,0.844603877,,b,0.111645201,0,2,0,6,b,0,1
270460,female,65,fund,0.412292561,a,,0.046007411,0,3,1,165,a,0,1
270520,female,42,incomplete_fund,0.257541704,a,,0.422036048,0,2,0,3,b,0,1
270050,female,32,fund,0.228752803,dont_know,,0.868957919,1,2,0,2,a,1,0
270050,female,25,incomplete_fund,0.331114943,b,,0.504977268,1,1,0,6,b,1,0
270520,male,33,medio,0.86667474,,b,0.813959641,1,1,1,5,b,0,1
270520,female,30,incomplete_medio,0.99102381,,b,0.337981633,0,1,0,4,a,0,1
270520,male,21,medio,0.279426758,a,,0.614956019,1,2,0,1,b,1,1
270520,female,32,incomplete_medio,0.82462159,,b,0.376549772,0,1,0,3,a,0,1
270520,female,39,medio,0.016401679,a,,0.760412592,1,1,1,6,dont_know,1,1
270520,female,36,medio,0.105712632,a,,0.278449271,0,1,1,35,a,0,1
270520,female,58,incomplete_fund,0.182672428,dont_know,,0.821135416,1,1,0,6,dont_know,0,0
270520,female,78,no_educ,0.3822617,b,,0.744424644,1,0,0,4,b,0,0
270520,female,34,no_educ,0.952587747,,a,0.152682963,0,1,0,4,a,1,1
270520,female,44,incomplete_fund,0.021530911,a,,0.367124808,0,3,0,3,b,0,0
270520,female,21,incomplete_univ,0.017733407,a,,0.313900653,0,2,0,4,a,0,0
270520,female,24,incomplete_fund,0.397752817,a,,0.626651778,1,0,1,2,b,1,0
270520,female,35,incomplete_medio,0.440974986,a,,0.421921151,0,2,0,5,b,1,0
270520,female,70,no_educ,0.964658696,,dont_know,0.443083208,0,2,0,5,dont_know,1,1
270520,female,30,incomplete_fund,0.950549033,,b,0.332105397,0,2,1,4,a,0,0
270520,female,42,no_educ,0.803665637,,b,0.709119586,1,1,0,5,a,0,0
270520,male,36,incomplete_medio,0.909340777,,b,0.543759283,1,1,0,2,a,0,1
270520,male,18,incomplete_medio,0.986656601,,a,0.283058084,0,1,0,4,b,1,1
270520,male,78,no_educ,0.572994761,,b,0.806456679,1,0,0,1,b,0,0
270520,female,25,fund,0.441167896,a,,0.063421319,0,0,0,6,b,1,0
270520,male,58,fund,0.677580032,,a,0.970203654,1,2,0,3,a,1,0
270520,male,65,no_educ,0.287819069,a,,0.228016801,0,0,1,5,b,1,1
270520,male,48,no_educ,0.666613288,,b,0.131006004,0,1,0,4,a,1,1
270520,female,33,incomplete_fund,0.483119539,b,,0.197209806,0,0,NA,6,a,1,0
270520,female,55,no_educ,1.42E-04,a,,0.074057366,0,2,0,2,b,0,0
270520,female,24,incomplete_fund,0.033969364,a,,0.697801887,1,1,1,1,b,1,1
270520,female,21,incomplete_fund,0.821397307,,b,0.131235961,0,0,0,2,a,1,0
270520,female,81,incomplete_fund,0.918317759,,dont_know,0.009988646,0,0,0,4,a,0,0
270520,female,35,fund,0.560785275,,dont_know,0.725085754,1,2,0,4,dont_know,1,0
270520,male,36,incomplete_fund,0.791129011,,b,0.5915133343NA07,1,2,0,5,b,1,0
270520,female,30,incomplete_fund,0.168006395,b,,0.186323115,0,1,1,3,b,0,1
270520,male,23,medio,0.122781351,a,,0.251501041,0,2,0,3,a,1,0
270520,female,37,incomplete_fund,0.3934403,a,,0.323637378,0,1,0,3,a,1,0
270520,female,41,incomplete_fund,0.854108692,,a,0.329497738,0,2,0,29,dont_know,1,0
270520,female,21,medio,0.412040926,a,,0.917433686,1,1,0,6,a,0,1
270520,female,33,medio,0.650173186,,b,0.850270892,1,1,0,1,a,0,1
270520,female,55,no_educ,0.158285532,b,,0.625466493,1,1,NA,5,b,1,0
270520,male,39,medio,0.321508804,a,,0.055107732,0,2,0,5,dont_know,0,1
270520,female,59,no_educ,0.455430367,b,,0.205292521,0,1,0,6,b,0,0
270520,female,28,medio,0.436072797,a,,0.928297311,1,3,1,5,a,1,1
270520,female,63,no_educ,0.519780137,,b,0.577577139,1,2,0,1,a,1,1
270520,female,49,incomplete_fund,0.996703014NA128,,dont_know,0.434753925,0,1,0,1,dont_know,1,0
270520,female,43,incomplete_fund,0.264573561,a,,0.847140097,1,2,0,3,a,0,0
270520,female,37,incomplete_fund,0.701284442,,b,0.005962401,0,2,0,6,a,1,1
270520,female,41,incomplete_fund,0.875533466,,b,0.865255194,1,2,0,3,a,1,1
270520,female,36,incomplete_fund,0.87122827,,b,0.829656115,1,1,1,5,b,1,1
270520,female,39,incomplete_fund,0.230347561,a,,0.066047563,0,1,0,5,a,1,1
270520,female,32,incomplete_medio,0.55169198,,a,0.539863362,1,1,1,4,b,1,1
270520,female,56,no_educ,0.874534263,,b,0.203011861,0,2,0,5,b,1,1
270520,male,31,incomplete_medio,0.349719134,b,,0.630266942,1,3,0,4,a,1,1
270520,female,21,incomplete_fund,0.828345726,,b,0.431395729,0,0,1,4,a,1,1
270520,male,46,fund,0.232765562,a,,0.380297616,0,2,0,4,a,1,0
270520,female,61,incomplete_fund,0.611267502,,b,0.84789112,1,0,0,2,b,0,0
270520,female,45,incomplete_fund,0.318898773,b,,0.849811954,1,1,0,3,a,0,0
270520,female,27,incomplete_medio,0.279543602,a,,0.719266078,1,1,0,4,a,1,0
270520,female,42,no_educ,0.447721278,b,,0.212131813,0,1,0,18,a,1,1
270520,male,35,incomplete_fund,0.401044502,a,,0.003437632,0,2,0,2,a,1,1
270520,female,49,incomplete_fund,0.741124846,,b,0.508326440202NA,1,2,0,6,a,0,1
270520,male,31,medio,0.201828018,a,,0.858201918,1,1,0,1,b,1,1
270520,male,63,incomplete_fund,0.840698257,,b,0.522418169,1,2,0,12,b,1,0
270520,female,57,medio,0.783239359,,a,0.294790219,0,2,0,5,a,1,0
270520,male,67,no_educ,0.986410298,,a,0.522179456,1,2,NA,2,a,1,0
270520,female,32,medio,0.935397709,,b,0.512065455,1,2,1,4,b,1,0
270520,female,61,incomplete_fund,0.871404,,dont_know,0.678320375,1,NA,0,3,b,1,0
270520,female,24,incomplete_fund,0.832747472,,b,0.014538714,0,3,0,2,a,0,0
270520,female,44,incomplete_fund,0.575920169,,b,0.221171558,0,2,1,3,b,1,1
270520,male,38,fund,0.340051062,b,,0.776818649,1,0,0,23,a,1,1
270520,female,52,no_educ,0.95342952,,a,0.442734091,0,1,0,2,a,1,0
270520,female,30,medio,0.970622689,,a,0.824496282,1,1,0,4,a,0,0
270520,female,67,no_educ,0.734746412,,a,0.677150373,1,1,0,3,a,0,0
270520,male,60,no_educ,0.381159714,b,,0.236421033,0,3,1,4,a,0,0
270520,male,78,fund,0.745132116,,b,0.762791825,1,4,0,3,dont_know,1,1
270520,male,27,medio,0.946129428,,b,0.128132206,0,1,0,6,a,1,0
270520,female,41,incomplete_fund,0.790522119,,dont_know,0.82047666,1,1,0,1,dont_know,0,1
270520,male,39,incomplete_fund,0.269098522,dont_know,,0.819580653,1,3,0,2,dont_know,0,1
270520,female,52,no_educ,0.NA374134834284,,dont_know,0.884425901,1,3,0,3,b,0,0
270520,female,54,incomplete_fund,0.591060461,,dont_know,0.165726232,0,1,0,3,a,0,0
270520,female,61,no_educ,0.382541635,dont_know,,0.01305734,0,1,NA,5,b,0,1
270520,male,64,no_educ,0.124259957,dont_know,,0.345975832,0,1,0,3,b,1,0
270550,female,51,no_educ,0.243817995,b,,0.772827274,1,0,0,3,b,1,0
270550,male,53,incomplete_fund,0.467777866,dont_know,,0.377231121,0,2,1,3,b,0,0
270550,male,36,incomplete_fund,0.212607012,a,,0.179677456,0,2,0,2,dont_know,1,1
270550,female,36,incomplete_fund,0.567474494,,b,0.126125081,0,1,0,6,a,1,1
270550,female,44,incomplete_fund,0.36914144,dont_know,,0.578041649,1,0,0,4,a,1,1
270550,female,23,incomplete_fund,0.038767104,b,,0.377692115,0,2,0,1,b,0,0
270550,female,35,incomplete_fund,0.465242066,a,,0.995994285,1,2,1,1,a,0,1
270550,female,21,incomplete_fund,0.625730992,,b,0.15860471,0,1,NA,1,a,0,0
270550,female,34,incomplete_fund,0.456183277,a,,0.32570859,0,0,0,2,a,1,1
270550,female,31,medio,0.175431725,a,,0.576292258,1,1,0,3,a,1,1
270550,female,49,incomplete_medio,0.865491526,,b,0.383326198,0,1,1,1,b,0,1
270550,female,52,no_educ,0.498607866,b,,0.230984689,0,1,1,2,b,0,0
270550,female,38,incomplete_fund,0.563776973,,b,0.207970133,0,1,0,4,b,1,1
270550,female,68,incomplete_medio,0.283145652,b,,0.208912353,0,3,0,4,a,1,1
270550,female,25,incomplete_medio,0.878366291,,b,0.618611756,1,0,0,2,b,1,0
270550,male,19,medio,0.885959219,,b,0.008392023,0,1,0,5,a,0,1
270550,male,77,incomplete_fund,0.780583342,,dont_know,0.461965998,0,1,0,3,dont_know,0,0
270550,female,23,incomplete_medio,0.789636101,,b,0.403431306,0,1,1,5,b,1,1
270550,male,58,no_educ,0.741284721,,dont_know,0.942549308,1,2,0,5,b,0,1
270550,male,42,no_educ,0.879769001,,b,0.764744909,1,1,1,3,b,1,1
270550,female,56,no_educ,0.173140653,a,,0.011098794,0,1,0,4,a,0,1
270550,female,53,incomplete_fund,0.672012265,,b,0.023625632,0,1,0,4,b,1,1
270550,female,48,incomplete_medio,0.002161437,a,,0.606077315,1,3,0,1,a,0,1
270550,female,68,no_educ,0.660862873,,a,0.991194295,1,1,0,3,dont_know,1,0
270550,female,24,medio,0.153270516,a,,0.9055173786NA06,1,4,1,1,a,0,1
270550,female,35,incomplete_medio,0.846461948,,b,0.838139729,1,3,0,1,a,1,1
270550,female,38,incomplete_medio,0.543215915,,b,0.694166108,1,2,0,4,a,0,1
270550,female,34,incomplete_medio,0.310615017,a,,0.217402697,0,3,NA,6,a,0,0
270550,female,21,incomplete_fund,0.703567679,,a,0.751152578,1,1,0,4,a,1,1
270550,female,30,incomplete_medio,0.171360269,a,,0.009023793,0,2,0,2,a,1,1
270550,male,42,no_educ,0.697836575,,dont_know,0.969358457,1,2,NA,6,a,0,0
270550,male,44,incomplete_fund,0.199405891,a,,0.364646716,0,1,0,1,a,0,1
270550,female,66,no_educ,0.596451941,,dont_know,0.308723675,0,1,0,5,dont_know,1,0
270550,male,72,no_educ,0.541267992,,a,0.021646726,0,1,0,3,b,1,1
270550,male,43,fund,0.405614508,b,,0.097017977,0,1,0,3,a,1,0
270550,male,23,incomplete_fund,0.305019484,b,,0.907575984,1,1,0,6,a,0,1
270550,female,75,incomplete_fund,0.248126692,dont_know,,0.478456907,0,2,0,2,dont_know,1,1
270550,male,43,incomplete_fund,0.087264088,a,,0.69074331,1,2,0,6,a,1,1
270550,female,64,medio,0.048562988,a,,0.133505341,0,1,NA,2,b,0,1
270550,male,47,incomplete_fund,0.292292793,b,,0.359955477,0,2,0,12,b,1,0
270550,female,44,medio,0.688318653,,b,0.110451487,0,2,0,35,a,1,0
270550,female,45,no_educ,0.116761962,dont_know,,0.921638138,1,2,NA,3,dont_know,0,1
270550,female,50,no_educ,0.011047713,a,,0.364511969,0,1,NA,2,b,1,0
270550,male,63,no_educ,0.026776714,dont_know,,0.511039581,1,2,1,5,a,0,0
270550,female,70,no_educ,0.466665837,dont_know,,0.436425523,0,0,0,5,dont_know,0,1
270550,male,35,incomplete_fund,0.853683734,,dont_know,0.453056243,0,1,1,3,dont_know,0,1
270550,male,74,incomplete_fund,0.506014603,,b,0.817493539,1,NA,0,2,b,1,1
270550,female,28,medio,0.451099323,a,,0.207510955,0,2,0,1,a,0,0
270550,female,31,incomplete_fund,0.519244631,,b,0.476297053,0,1,1,3,a,0,0
270550,male,18,incomplete_fund,0.295974227,a,,0.33552696,0,2,0,1,b,0,0
270550,female,43,no_educ,0.129000485,a,,0.93846748,1,2,0,6,b,1,1
270550,female,22,incomplete_fund,0.443417229,a,,0.1122NA2030691,1,1,0,4,a,1,1
270550,female,24,incomplete_fund,0.090312607,a,,0.728346848,1,1,0,3,b,1,0
270550,female,28,incomplete_fund,0.527744352,,b,0.795695487,1,2,0,5,a,1,0
270550,female,22,medio,0.539748993,,b,0.788824749,1,2,1,1,b,0,1
270550,female,43,incomplete_fund,0.722008136,,a,0.10348027,0,1,0,2,b,0,0
270550,female,58,no_educ,0.479881593,a,,0.948492377,1,2,0,2,b,1,1
270550,male,39,medio,0.724819265,,b,0.720269101,1,3,0,5,b,1,1
270550,male,48,complete_univ,0.028474799,a,,0.854513314,1,2,0,3,a,0,0
270550,female,38,no_educ,0.698325219,,b,0.890432652,1,2,0,6,b,1,1
270550,female,18,incomplete_medio,0.212562541,a,,0.731644955,1,2,NA,6,a,1,0
270550,male,20,incomplete_medio,0.99662755,,b,0.885491505,1,1,0,6,a,0,1
270550,female,58,medio,0.022119224,a,,0.622994473,1,1,NA,2,b,1,0
270520,male,21,fund,0.675610558,,b,0.624708477,1,1,0,6,a,0,0
270520,female,22,incomplete_medio,0.223997191,a,,0.649042291,1,1,1,2,a,1,1
270520,female,36,fund,0.305494797,b,,0.971042081,1,1,0,6,b,0,1
270520,male,67,no_educ,0.171327613,a,,0.248542951,0,1,0,29,a,0,0
270520,female,20,fund,0.908624015,,a,0.576917894,1,3,1,1,b,1,0
270520,male,59,incomplete_fund,0.743232442,,b,0.613909077,1,0,0,5,b,1,0
270550,male,26,fund,0.962183041,,b,0.086968023,0,1,0,18,a,1,1
270550,female,46,no_educ,0.504338604,,b,0.561030179,1,1,0,4,b,0,0
270550,male,48,complete_univ,0.077142282,a,,0.89445152,1,1,0,2,a,1,1
270550,female,38,no_educ,0.178782007,b,,0.194535895,0,1,0,4,b,0,0
270550,female,63,incomplete_fund,0.135694977,dont_know,,0.11848839,0,1,0,3,dont_know,0,1
270550,male,41,incomplete_fund,0.33438383,a,,0.135867855,0,2,NA,12,a,0,1
270550,female,69,no_educ,0.475406838,b,,0.538904389,1,0,0,1,b,0,1
270520,female,21,incomplete_univ,3.87E-04,a,,0.845747337,1,3,0,4,a,0,0
270550,male,43,no_educ,0.114390878,a,,0.015327185,0,1,0,4,a,0,0
270550,female,76,no_educ,0.008740127,a,,0.59531003,1,1,0,5,a,1,1
270550,female,62,incomplete_fund,0.445704467,a,,0.284834515,0,2,0,6,dont_know,0,0
270550,female,86,no_educ,0.539960626,,dont_know,0.076540874,0,0,0,6,dont_know,0,1
270550,male,51,incomplete_medio,0.207681312,a,,0.367378911,0,2,0,3,a,1,0
270550,female,34,medio,0.302469913,a,,0.67460416,1,2,0,3,b,1,0
270550,male,37,medio,0.060957497,a,,0.013794183,0,1,0,1,a,1,0
270550,female,67,no_educ,0.911954988,,b,0.304572099,0,0,0,3,a,0,0
270550,male,19,incomplete_medio,0.278014852,a,,0.55008894,1,1,NA,6,b,1,1
270550,female,37,no_educ,0.134233741,dont_know,,0.655743787,1,0,0,4,dont_know,0,1
270550,female,34,fund,0.14635043,a,,0.988695659,1,3,0,5,b,0,0
270550,female,23,incomplete_fund,0.153894387,a,,0.91196243,1,2,NA,6,b,0,0
270550,male,35,no_educ,0.46390525,dont_know,,0.247955106,0,2,0,5,a,0,1
270550,female,24,incomplete_medio,0.632576888,,a,0.603770371,1,3,NA,1,a,0,1
270790,female,68,incomplete_fund,0.88743464,,a,0.424718811,0,2,0,5,dont_know,0,0
270790,female,31,incomplete_fund,0.893384616,,a,0.428597568,0,2,0,4,b,1,0
270790,female,59,incomplete_fund,0.044588594,a,,0.174954653,0,2,0,35,dont_know,0,1
270790,female,41,incomplete_fund,0.630223751,,a,0.558821263,1,1,1,3,a,1,1
270790,female,43,incomplete_fund,0.087942501,a,,0.231812068,0,2,1,35,dont_know,0,1
270790,female,34,medio,0.420492161,a,,0.017879244,0,2,0,6,b,1,1
270790,female,24,no_educ,0.609319844,,b,0.856322157,1,0,NA,6,b,1,0
270790,female,32,incomplete_medio,0.622904621,,a,0.603566577,1,2,0,6,b,1,0
270790,male,83,incomplete_fund,0.337631269,dont_know,,0.151650677,0,1,0,5,dont_know,0,0
270790,male,56,no_educ,0.356210833,dont_know,,0.984220019,1,2,0,3,dont_know,1,1
270790,male,53,incomplete_fund,0.557387249,,b,0.39974512,0,2,0,4,a,1,1
270790,male,52,fund,0.452563309,a,,0.351798859,0,1,0,4,a,0,0
270790,male,72,no_educ,0.445504947,a,,0.209843739,0,1,NA,23,a,0,0
270790,female,34,fund,0.669395366,,b,0.082859082,0,1,0,3,b,0,0
270790,female,18,incomplete_medio,0.153503947,a,,0.224314348,0,1,0,3,b,0,0
270790,male,77,no_educ,0.058266363,b,,0.444083745,0,2,0,4,a,1,1
270790,male,71,no_educ,0.847948325,,b,0.186888919,0,1,0,5,a,0,0
270790,female,23,medio,0.93033392,,b,0.959341897,1,2,1,1,b,0,0
270790,male,34,incomplete_medio,0.852604419,,b,0.87786484,1,4,1,2,b,1,1
270790,female,45,incomplete_fund,0.00100411,dont_know,,0.693614048,1,2,1,4,a,1,1
270790,male,41,medio,0.574478712,,b,0.692928614,1,3,1,4,a,0,1
270790,male,34,no_educ,0.631688657,,a,0.475916329,0,2,1,4,a,0,0
270790,female,40,fund,0.048752088,a,,0.16349988,0,2,0,1,a,0,0
270790,female,25,medio,0.506071882,,b,0.034460589,0,2,0,2,a,0,1
270790,male,47,incomplete_fund,0.69401466,,dont_know,0.815332725,1,3,1,1,dont_know,1,1
270790,male,78,no_educ,0.243761237,dont_know,,0.621773194,1,2,0,23,dont_know,0,0
270790,female,39,incomplete_fund,0.215295205,b,,0.613423535,1,1,0,6,b,0,1
270790,female,67,fund,0.542571905,,b,0.076342579,0,1,0,4,a,1,0
270790,female,27,incomplete_fund,0.57376987,,a,0.596934501,1,2,0,4,b,0,0
270790,male,67,no_educ,0.868451586,,a,0.850899546,1,0,1,23,b,0,1
270790,female,58,incomplete_fund,0.937520196,,a,0.311603559,0,1,0,3,a,0,0
270790,male,40,incomplete_fund,0.022884968,a,,0.328376278,0,0,0,6,b,1,1
270790,female,38,incomplete_fund,0.115725907,dont_know,,0.226174838,0,2,0,2,dont_know,1,1
270790,female,45,incomplete_fund,0.185380234,a,,0.593101526,1,1,0,3,a,1,0
270790,male,32,medio,0.058655088,a,,0.087716957,0,2,0,5,a,1,0
270790,female,42,no_educ,0.958699147,,dont_know,0.290032651,0,1,0,3,a,1,0
270790,male,41,incomplete_fund,0.52086716,,a,0.456865799,0,1,1,2,a,0,0
270790,female,38,incomplete_fund,0.860297331,,a,0.064373298,0,2,0,12,dont_know,1,1
270790,male,72,no_educ,0.658378937,,a,0.031322251,0,2,0,4,a,1,1
270790,female,39,incomplete_medio,0.371988298,a,,0.453858392,0,1,0,2,dont_know,1,0
270790,female,42,incomplete_fund,0.699287812,,b,0.544812424,1,4,1,6,a,1,1
270790,female,67,fund,0.932363033,,dont_know,0.220067855,0,2,0,2,dont_know,1,0
270790,male,42,incomplete_fund,0.939079897,,a,0.328017733,0,0,0,2,dont_know,1,0
270790,female,45,incomplete_fund,0.490794174,a,,0.291647309,0,2,1,2,a,1,0
270790,female,30,incomplete_medio,0.448985353,b,,0.606242102,1,2,1,2,a,1,1
270790,female,56,no_educ,0.058043331,a,,0.962574486,1,2,NA,5,b,1,1
270790,male,38,incomplete_medio,0.047981192,a,,0.922120626,1,2,0,3,b,0,1
270790,female,44,incomplete_fund,0.795911217,,a,0.58902001,1,3,1,5,b,0,1
270790,male,22,incomplete_fund,0.074573445,dont_know,,0.670413028,1,1,0,3,dont_know,0,0
270790,male,52,incomplete_fund,0.084493667,b,,0.129012887,0,0,0,3,b,1,0
270790,male,72,no_educ,0.955185344,,b,0.97962656,1,2,0,3,a,0,1
270790,male,40,incomplete_fund,0.878492668,,a,0.760037093,1,1,0,4,a,0,0
270790,male,41,incomplete_fund,0.099806192,b,,0.8426269,1,1,1,3,a,1,1
270790,female,19,incomplete_medio,0.974380579,,a,0.701942484,1,2,0,6,a,0,0
270790,male,47,incomplete_fund,0.877458457,,b,0.452659359,0,3,1,6,b,1,0
270790,female,26,incomplete_medio,0.676095604,,b,0.10730127,0,2,0,6,a,0,0
270790,female,34,no_educ,0.639446079,,dont_know,0.2211764,0,1,1,3,a,0,0
270790,female,44,incomplete_fund,0.936876087,,b,0.11851875,0,1,NA,1,b,0,1
270790,female,84,no_educ,0.056203791,dont_know,,0.66251896,1,1,0,4,dont_know,0,0
270790,female,74,incomplete_medio,0.731425121,,b,0.376607752,0,2,0,1,a,0,0
270790,female,27,incomplete_fund,0.32082564,dont_know,,0.921670693,1,4,0,2,b,1,1
270790,female,21,medio,0.786499059,,b,0.825256198,1,1,0,4,a,0,0
270790,female,63,fund,0.009368841,a,,0.NA156401857525,1,1,0,4,b,0,0
270790,female,61,no_educ,0.119918895,dont_know,,0.200676706,0,1,0,3,dont_know,0,0
270790,male,18,medio,0.777315198,,b,0.127545916,0,1,0,4,b,1,1
270915,female,47,incomplete_fund,0.859010997,,dont_know,0.460041532,0,1,0,6,dont_know,0,1
270130,female,49,incomplete_fund,0.153919234,a,,0.133902334,0,1,NA,1,b,1,1
270915,male,42,medio,0.824885034,,b,0.643148635,1,1,0,1,b,1,1
270130,female,20,incomplete_fund,0.978343928,,a,0.574781298,1,2,NA,3,a,0,0
270915,male,30,medio,0.22900012,a,,0.895150418,1,1,0,69,b,0,0
270915,male,41,incomplete_fund,0.274772644,dont_know,,0.704805297,1,NA,1,2,dont_know,1,0
270915,female,54,no_educ,0.623478163,,a,0.120023416,0,1,0,2,b,0,1
270130,male,50,no_educ,0.233385344,a,,0.256688058,0,1,0,6,a,0,1
270130,female,25,incomplete_fund,0.035742377,b,,0.571376959,1,1,0,4,dont_know,1,0
270915,male,59,no_educ,0.904590467,,b,0.396589626,0,1,1,2,a,0,1
270130,male,34,no_educ,0.268089611,a,,0.427389479,0,1,NA,2,b,1,1
270915,female,24,incomplete_univ,0.12533036,a,,0.052063942,0,2,NA,2,a,0,1
270130,male,63,incomplete_fund,0.470569063,dont_know,,0.789728131,1,NA,0,2,dont_know,1,1
270915,female,30,fund,0.22NA8142808295,b,,0.532681018,1,1,0,4,a,1,1
270130,female,48,no_educ,0.609731463,,b,0.188629244,0,1,1,5,a,0,0
270915,female,61,incomplete_fund,0.44588954,b,,0.597766992,1,2,0,3,b,1,0
270130,female,54,no_educ,0.041374746,b,,0.033651598,0,1,0,6,a,0,0
270840,male,46,incomplete_fund,0.200959715,b,,0.687365353,1,1,0,2,dont_know,0,1
270840,female,54,fund,0.78670055,,a,0.854582772,1,1,1,1,a,1,1
270915,male,70,no_educ,0.634796944,,a,0.976459235,1,1,0,12,dont_know,1,1
270915,female,18,medio,0.492507007,a,,0.12039212,0,0,0,35,a,1,1
270915,female,72,no_educ,0.611542198,,dont_know,0.693110624,1,1,0,1,dont_know,1,0
270915,male,34,no_educ,0.60628956,,dont_know,0.448646267,0,1,1,12,b,1,1
270915,female,46,no_educ,0.527473678,,b,0.681442337,1,3,0,18,a,0,1
270130,female,18,incomplete_fund,0.617818171,,dont_know,0.164924278,0,1,0,5,a,1,0
270130,male,68,incomplete_fund,0.64868827,,dont_know,0.740190429,1,0,0,2,b,0,1
270130,male,72,incomplete_fund,0.069663987,b,,0.906059152,1,2,0,6,a,0,1
270130,female,40,incomplete_fund,0.587690665,,a,0.639818558,1,1,0,1,a,1,0
270915,female,22,medio,0.827237035,,b,0.904760757,1,2,0,3,a,0,1
270130,female,36,no_educ,0.616669681,,a,0.072154657,0,2,0,3,b,1,1
270130,male,62,incomplete_fund,0.097075053,dont_know,,0.579568754,1,1,0,5,dont_know,1,0
270130,female,48,incomplete_fund,0.136359357,a,,0.470981585,0,1,1,6,a,0,0
270130,female,56,no_educ,0.665343904,,a,0.523963536,1,2,0,1,b,1,1
270130,female,49,incomplete_fund,0.440181654,b,,0.07139192,0,2,0,3,b,0,0
270130,male,65,incomplete_fund,0.777050051,,dont_know,0.693915904,1,2,0,5,a,0,1
270840,female,38,incomplete_fund,0.026640602,a,,0.303501451,0,1,0,2,a,0,0
270840,female,20,incomplete_medio,0.218648127,a,,0.187291915,0,1,0,2,a,1,1
270130,male,74,no_educ,0.87229112,,b,0.71744119,1,2,0,5,a,0,0
270130,female,32,incomplete_fund,0.532387244,,b,0.541316464,1,1,0,3,a,0,0
270130,male,19,incomplete_fund,0.141745799,a,,0.906812076,1,2,0,3,a,0,1
270130,female,65,no_educ,0.397385431,a,,0.169003181,0,1,0,4,b,0,1
270130,female,38,incomplete_fund,0.353132641,b,,0.023971212,0,1,0,6,b,1,1
270130,female,42,fund,0.62875995,,b,0.425059142,0,2,1,2,b,0,0
270130,female,54,no_educ,0.419094338,a,,0.292523896,0,1,0,3,a,1,1
270130,female,20,medio,0.946550904,,b,0.979869884,1,2,1,3,b,0,0
270840,female,42,fund,0.368579253,a,,0.562196078,1,1,0,1,b,1,1
270840,female,51,no_educ,0.751091665,,b,0.78807579,1,1,1,3,b,1,0
270130,female,36,incomplete_medio,0.939272749,,dont_know,0.657517693,1,2,0,2,b,1,0
270840,female,83,no_educ,0.206500666660NA,dont_know,,0.081883209,0,0,0,1,dont_know,0,0
270915,male,54,incomplete_fund,0.058556071,a,,0.053110215,0,2,0,12,a,1,0
270840,female,35,incomplete_fund,0.027170103,a,,0.00186098,0,1,0,6,b,1,0
270130,female,62,incomplete_fund,0.524363314,,dont_know,0.672395193,1,1,0,1,dont_know,0,0
